curr_epoch train_cost train_ler val_cost val_ler
76 27.041039466857914 0.1720596060156822 2.6977923 0.4375
77 49.57068710327148 0.1769902244210243 3.956235 0.65625
78 33.161539459228514 0.210829584300518 3.2703805 0.4375
79 41.13665084838867 0.19087050557136537 2.9074473 0.25
80 30.639973640441898 0.17707962095737453 3.795322 0.34375
81 46.12171936035156 0.20739367008209228 3.8633566 0.40625
82 32.895134735107426 0.24060138016939164 3.8354158 0.46875
83 29.52750616073608 0.17271528989076615 3.3921936 0.4375
84 37.82922496795654 0.1910643205046654 3.4674978 0.40625
85 61.62359905242919 0.18749205321073528 4.914585 0.5
86 75.87846736907957 0.2331320196390152 2.5666227 0.3125
87 28.504223442077635 0.1790858343243599 2.1083295 0.21875
88 34.72458438873291 0.19608112424612043 2.4742355 0.3125
89 34.499653816223145 0.1945499286055565 2.8262725 0.4375
90 31.662085342407227 0.19931879192590715 2.5340066 0.21875
91 40.73440189361572 0.15714773312211036 3.3161309 0.34375
92 27.696038055419923 0.16656310856342313 2.917938 0.46875
93 28.29124565124512 0.16912762224674224 2.3137271 0.34375
94 45.1266466140747 0.18062035143375396 2.512216 0.375
95 30.848228454589844 0.20121739506721498 3.1852293 0.4375
96 30.357198524475095 0.15657321661710744 2.7107086 0.40625
97 36.0905969619751 0.17534381300210955 2.7856884 0.46875
98 41.012132453918454 0.16099023371934892 2.852511 0.21875
99 30.083954620361325 0.1701192930340767 2.3615613 0.3125
100 26.69770965576172 0.15358091443777083 2.1102085 0.1875
101 22.19191951751709 0.162160711735487 2.1602073 0.28125
102 33.465226936340336 0.144385477155447 2.1948879 0.21875
103 39.66397361755371 0.15525672584772113 3.6220512 0.4375
104 24.911305809020995 0.16251534819602967 2.2341094 0.21875
105 44.594745635986314 0.1380907788872719 2.738193 0.34375
106 40.14408206939697 0.16501261591911315 2.1434193 0.3125
107 43.12685832977294 0.17611060738563536 2.4651039 0.40625
108 35.32902584075928 0.14779905006289482 3.3684254 0.59375
109 23.477700233459473 0.1567196786403656 1.7657883 0.125
110 23.816821002960207 0.1464424289762974 1.3023288 0.03125
111 22.926937103271488 0.1430436871945858 2.2825592 0.15625
112 26.739863204956055 0.14024861678481101 1.9943523 0.25
113 24.023213958740236 0.14146906435489653 2.314616 0.25
114 20.732742309570312 0.1271045848727226 1.7421894 0.3125
115 26.601486206054688 0.13230963945388793 2.4326446 0.3125
116 37.87283239364624 0.14946502149105073 2.4984815 0.5
117 38.35575923919677 0.14659315943717954 2.949794 0.40625
118 43.19932556152343 0.14218944758176805 2.015905 0.25
119 23.713913822174067 0.14743125215172767 2.0595446 0.28125
120 28.21341600418091 0.1481011062860489 2.0302632 0.21875
121 42.171863842010495 0.13078079074621202 2.673616 0.15625
122 29.123941802978514 0.14688608050346375 2.4808578 0.34375
123 19.882004928588866 0.1302661806344986 2.47534 0.375
124 22.94184160232544 0.13441640362143514 2.1205053 0.3125
125 35.724985122680664 0.15679542422294618 2.1401324 0.1875
126 52.17050552368164 0.217739337682724 1.6767628 0.34375
127 30.338715171813966 0.16435883119702338 1.0821784 0.03125
128 21.045907974243164 0.13086953163146975 1.7549227 0.21875
129 19.91176776885986 0.13100537061691286 1.3928065 0.25
130 18.590521335601807 0.11875880882143973 2.3288093 0.4375
131 30.61549835205078 0.12062959820032121 2.021436 0.21875
132 18.568580436706544 0.12379648312926293 1.5846796 0.15625
133 19.73424310684204 0.11310599595308304 1.5940248 0.21875
134 23.477866554260252 0.1481807805597782 1.9496825 0.28125
135 22.37546043395996 0.12364687770605087 1.9884509 0.1875
136 21.87286281585693 0.1409376934170723 2.0418065 0.34375
137 31.3188081741333 0.13809044435620307 3.0871103 0.25
138 23.030722999572752 0.1133975215256214 2.6924286 0.34375
139 17.786120986938474 0.12073285430669786 1.88607 0.1875
140 17.7862340927124 0.12613487243652344 1.5389502 0.21875
141 24.448354053497315 0.14789173603057862 1.3470097 0.1875
142 22.695623970031736 0.15292241275310517 3.1127968 0.3125
143 18.99653825759888 0.10903414487838745 2.1411293 0.25
144 22.00884952545166 0.11769873574376105 2.7826662 0.40625
145 18.164985942840573 0.10716225281357766 2.9167864 0.5625
146 30.165660858154297 0.11114489436149598 2.5027108 0.25
147 23.404836082458495 0.14122721403837202 1.8162117 0.375
148 20.96198968887329 0.11637639477849007 1.7604657 0.25
149 28.54358406066894 0.11222485229372978 1.3866265 0.15625
150 21.527136516571048 0.10791667103767395 2.4516077 0.3125
151 19.29039945602417 0.11087915673851967 1.8917198 0.21875
152 18.24632091522217 0.10259114131331443 2.1037989 0.46875
153 17.5080265045166 0.12248793318867685 1.7688757 0.21875
154 27.73280611038208 0.09854919388890267 1.9047201 0.0625
155 18.148473453521728 0.10579672455787659 1.7392545 0.21875
156 16.704166221618657 0.0970596730709076 1.9562504 0.40625
157 14.575980472564698 0.10176297537982465 1.766577 0.28125
158 16.889359092712404 0.09792787805199624 1.9944005 0.3125
159 44.45123443603515 0.1110485576093197 2.4158287 0.1875
160 21.341621017456056 0.1207714892923832 1.4950061 0.09375
161 18.631861019134522 0.12442761212587355 1.8387113 0.34375
162 15.212994766235349 0.10826658979058265 1.809447 0.15625
163 40.55790586471558 0.11192928925156594 5.077219 0.375
164 19.967020893096926 0.10638483837246897 1.5790794 0.28125
165 16.38660249710083 0.11013073697686195 1.497289 0.25
166 26.94008731842041 0.10171529166400432 2.1019099 0.15625
167 16.99173717498779 0.10563246309757233 1.8017863 0.25
168 23.83436698913574 0.14713344648480414 1.815994 0.25
169 22.581406497955324 0.1196166031062603 1.4854478 0.21875
170 30.789561653137206 0.1109685227274895 1.8538425 0.1875
171 22.59825849533081 0.13070633709430696 1.832695 0.25
172 15.922185134887695 0.09994539245963097 1.696177 0.15625
173 15.94645891189575 0.09825024083256721 2.034042 0.28125
174 15.312787628173828 0.09145070984959602 1.8640279 0.28125
175 15.735156059265137 0.09424695223569872 1.8574516 0.3125
176 17.698616790771485 0.0980885609984398 1.7111804 0.34375
177 30.177606773376468 0.1106830183416605 2.3359723 0.21875
178 25.19562473297119 0.1166660025715828 1.9218013 0.28125
179 27.442014980316163 0.10756588429212571 1.6334277 0.15625
180 24.472631645202636 0.10199011787772179 2.1982367 0.1875
181 18.73398952484131 0.12265121042728426 1.3606528 0.21875
182 13.958769035339357 0.09308743327856064 1.2846274 0.25
183 13.818149995803834 0.10027510672807693 1.2942891 0.0625
184 13.751520729064943 0.09607744179666043 1.2836968 0.21875
185 17.886816596984865 0.11290649995207787 2.0125828 0.1875
186 12.90778970718384 0.07851736173033713 1.0190594 0.125
187 40.68321104049683 0.09911302030086518 1.258786 0.09375
188 17.465945816040037 0.12167961671948434 1.3254743 0.21875
189 33.58219127655029 0.08931962177157403 2.503616 0.3125
190 24.245053482055663 0.0898052178323269 2.699049 0.28125
191 22.157057476043704 0.09285968914628029 2.3885236 0.15625
192 18.055991935729978 0.10044015571475029 1.9257119 0.21875
193 27.58329801559448 0.11096910163760185 1.5750866 0.1875
194 29.329425907135008 0.0971848078072071 1.6910106 0.28125
195 26.160463237762453 0.10312429592013359 1.7750862 0.21875
196 15.521852874755858 0.09743925109505654 2.1838727 0.375
197 13.980811977386473 0.08961111493408683 1.748713 0.40625
198 19.345067214965823 0.09307312518358232 2.1033123 0.28125
199 12.793412971496581 0.08865819200873375 1.450592 0.1875
200 26.491271877288817 0.10145160406827927 2.003809 0.1875
201 14.852718448638916 0.0816322721540928 1.6752216 0.28125
202 23.988583374023435 0.09219577871263025 1.8639431 0.25
203 17.805637168884278 0.11300877779722213 2.3661861 0.5625
204 18.941601181030272 0.09109270945191383 1.5079782 0.0625
205 12.271717453002928 0.08843339085578919 1.1007715 0.1875
206 13.345104122161864 0.0795542385429144 1.0734273 0.09375
207 12.363074207305907 0.06641858033835889 1.1501622 0.25
208 13.354183673858643 0.0785433754324913 1.0537666 0.15625
209 13.144862365722657 0.07993301674723624 1.0269523 0.1875
210 13.058512210845949 0.06900907717645169 1.1922128 0.25
211 13.536946773529053 0.07446464635431767 0.6861702 0.0625
212 12.093005037307739 0.07455595694482325 0.8488803 0.09375
213 34.732035064697264 0.07957744151353838 1.7503378 0.1875
214 17.169218635559083 0.07388026341795922 1.1742979 0.0625
215 22.871963596343996 0.08593819588422776 0.7575635 0.25
216 22.526313924789427 0.10984717309474944 2.045835 0.34375
217 24.943288707733156 0.08404297679662705 1.1841545 0.125
218 17.001178169250487 0.12123513147234916 1.0689548 0.1875
219 25.084286880493163 0.10260284468531607 1.0999405 0.125
220 25.722811508178708 0.08504103608429432 2.8953671 0.28125
221 19.93713102340698 0.09169196635484696 1.7770107 0.15625
222 15.749670505523682 0.08767919540405274 0.9933704 0.125
223 14.479647541046141 0.07240078784525394 1.731368 0.25
224 11.869609355926512 0.0746273674070835 1.24722 0.15625
225 16.42023897171021 0.07652501650154592 1.6025796 0.125
226 18.85082693099976 0.08904609382152559 1.231991 0.15625
227 17.27235326766968 0.07553184479475021 1.7922314 0.0625
228 13.027727317810058 0.07554715387523175 1.0636895 0.15625
229 31.82898697853089 0.08070314675569534 1.0882809 0.125
230 17.51269884109497 0.08887194395065308 1.0016401 0.1875
231 22.01229686737061 0.08610829636454582 1.7243327 0.21875
232 13.05499792098999 0.08700287044048309 2.3193607 0.3125
233 25.516690444946292 0.0851065967231989 0.7818531 0.03125
234 25.551838874816898 0.081568930670619 1.078284 0.09375
235 22.554802799224856 0.09355201423168183 1.8040924 0.125
236 13.59277324676514 0.08773616701364517 1.5562749 0.28125
237 12.90148639678955 0.08666084259748458 1.8605688 0.21875
238 12.140027999877928 0.06721633300185204 2.6703968 0.34375
239 12.385378646850587 0.07736887186765672 1.1717093 0.09375
240 12.692124462127685 0.07243353575468064 1.5012305 0.03125
241 13.122014713287355 0.07693882808089257 1.0270201 0.21875
242 12.75601987838745 0.06300314106047153 1.1647727 0.03125
243 10.964837169647218 0.06183174811303615 2.0609937 0.4375
244 18.77724928855896 0.0837161712348461 2.3018997 0.5
245 31.203113079071045 0.06674903109669686 1.3711438 0.1875
246 11.715893745422363 0.07493056245148182 1.1392424 0.1875
247 12.635983419418334 0.06579436175525187 1.1241813 0.15625
248 13.626366996765135 0.07811610996723176 1.741417 0.3125
249 12.901651000976562 0.0753637097775936 1.335705 0.15625
250 12.97564511299133 0.05904683396220207 1.3300856 0.21875
251 10.91030945777893 0.0663414590060711 1.439676 0.28125
252 14.885739803314207 0.06532162427902222 1.308912 0.1875
253 23.734838914871215 0.0740083996206522 0.9204223 0.09375
254 12.144144582748412 0.06233023032546044 1.0079033 0.09375
255 14.68460259437561 0.09723754972219464 0.9950094 0.21875
256 9.8112295627594 0.05622462183237076 1.2293504 0.125
257 11.824118947982788 0.07214407287538051 0.8974912 0.1875
258 10.23131012916565 0.04672446511685849 1.2482333 0.1875
259 9.473190402984619 0.062305201217532157 1.7361864 0.25
260 24.09139289855957 0.07489082664251329 2.5933836 0.28125
261 16.651255130767822 0.06880614012479783 1.789611 0.125
262 10.007543182373048 0.06443146988749503 1.1634941 0.0625
263 10.892206764221191 0.0620963130146265 1.5616858 0.25
264 13.941518688201903 0.06447552107274533 0.8514127 0.09375
265 16.442485332489014 0.07410367801785468 0.9376692 0.125
266 10.69074239730835 0.06220690384507179 0.6742172 0.09375
267 10.58261218070984 0.05390712395310403 1.2158587 0.0625
268 20.06925172805786 0.06020545698702335 1.8259554 0.28125
269 36.99604949951173 0.06573724150657655 0.8650491 0.125
270 11.205669975280761 0.06283183507621289 1.7894752 0.21875
271 11.758866739273072 0.06002078503370285 1.0385321 0.125
272 9.782887268066407 0.04733643364161253 0.86747557 0.09375
273 9.057220602035523 0.050683851912617685 0.9549185 0.15625
274 9.01066460609436 0.05499730333685875 0.77554613 0.1875
275 10.119518995285034 0.05567977018654347 1.0308414 0.0
276 9.67141556739807 0.059022660553455356 1.0844629 0.15625
277 16.569976615905762 0.06147771440446377 0.9140959 0.0625
278 15.866678237915039 0.06494121961295604 0.6819023 0.09375
279 9.391268253326414 0.06658985316753388 0.89433277 0.0
280 10.656873750686646 0.058751358464360234 0.96206063 0.125
281 27.361510562896726 0.0630538370460272 1.8757522 0.1875
282 13.672913265228273 0.06923912763595581 0.980358 0.1875
283 11.767484903335571 0.07459750510752201 1.0424893 0.21875
284 24.538019371032714 0.0753731980919838 0.78395987 0.09375
285 15.644662189483643 0.08048216104507445 1.2364199 0.125
286 14.894097137451173 0.07647565789520741 0.96006167 0.09375
287 13.448459243774412 0.07355332523584367 1.4289126 0.25
288 11.39675045013428 0.07313579060137271 1.0242678 0.25
289 13.879402780532835 0.07065637409687042 0.636569 0.0
290 12.768777608871458 0.05854710303246974 1.1075748 0.03125
291 37.08802680969238 0.06887189596891403 2.3233213 0.125
292 15.380369472503663 0.07403749413788319 0.86525863 0.125
293 11.494652366638185 0.07559558711946011 1.216646 0.15625
294 18.946639490127566 0.06666141971945762 1.3671843 0.1875
295 10.406090545654296 0.06787685900926589 1.5729169 0.1875
296 9.066756916046142 0.05581764690577983 0.9926101 0.25
297 12.590701055526733 0.07613968700170518 0.8798465 0.125
298 12.030337285995483 0.0741512805223465 1.0255638 0.125
299 12.26865119934082 0.05546249561011791 1.9160879 0.34375
300 19.89670534133911 0.07096196413040162 1.7676059 0.21875
301 10.057244062423706 0.05631636120378972 0.9591783 0.125
302 19.615648698806762 0.062188174948096274 1.0223669 0.03125
303 9.551783657073976 0.0692322738468647 1.1651002 0.125
304 8.951978778839111 0.06413865312933922 0.42996138 0.0
305 16.009615564346316 0.0548822071403265 0.49183777 0.03125
306 8.361563062667848 0.04535734970122576 0.7120851 0.09375
307 13.81433584690094 0.05149828344583511 1.1697278 0.25
308 8.698789978027344 0.04824376106262207 1.3033292 0.15625
309 8.618734908103942 0.0477591373026371 0.7943708 0.1875
310 19.31772782802582 0.06782506331801415 0.6339134 0.0625
311 13.946050596237182 0.05506427548825741 0.88061833 0.03125
312 8.032059574127196 0.04803972244262695 0.66025233 0.09375
313 14.5993513584137 0.048623090237379075 0.47041947 0.03125
314 26.991056823730474 0.06022795848548412 0.6975226 0.03125
315 14.387095355987547 0.05640153996646404 0.5324839 0.03125
316 9.706923818588256 0.060373693332076074 1.0342479 0.0625
317 16.444412088394163 0.05511440727859735 1.0054759 0.0625
318 13.525197649002074 0.05562512613832951 1.1696436 0.125
319 10.69807677268982 0.05282948166131973 0.69849765 0.09375
320 18.354258680343627 0.049252698197960854 1.3698792 0.09375
321 11.54014391899109 0.0555679889395833 1.0020211 0.15625
322 10.233592176437377 0.05330953411757946 1.3554922 0.21875
323 14.169219827651979 0.0409448903053999 0.80401444 0.09375
324 20.193829917907717 0.04788124449551105 1.3232256 0.1875
325 9.552108764648438 0.04970361590385437 0.636418 0.15625
326 8.599025535583497 0.045603426359593864 0.8075193 0.15625
327 6.948706817626954 0.0522682398557663 0.96684206 0.1875
328 19.063921451568607 0.05420875549316406 1.2666476 0.125
329 12.698324537277225 0.044259531237185 1.4325645 0.1875
330 9.19966950416565 0.04595939889550209 1.1757199 0.25
331 8.105307555198669 0.04784186501055956 0.68172693 0.1875
332 7.313543510437013 0.036242207698523994 0.5996531 0.09375
333 6.760065841674805 0.053045088239014146 0.5969871 0.0625
334 8.021220970153808 0.04409107007086276 0.6600298 0.03125
335 9.941674375534056 0.046525688469409944 0.7222754 0.09375
336 7.443573331832885 0.04469498489052057 1.3706653 0.3125
337 22.550801086425782 0.04390661790966987 1.4997355 0.09375
338 8.906908130645752 0.04260676931589842 0.87406904 0.125
339 7.609717321395874 0.042010311223566535 2.8512537 0.15625
340 7.282720088958739 0.03876472674310207 1.8177805 0.1875
341 11.534416460990906 0.04850091049447656 1.9297153 0.15625
342 7.203440618515015 0.0489120339974761 0.846853 0.125
343 12.846116781234743 0.05072591900825501 0.8154842 0.03125
344 10.775287294387818 0.052612080425024035 1.1935216 0.15625
345 14.046950101852417 0.04890026301145553 0.8491194 0.1875
346 11.301824522018434 0.03339072242379189 0.86632335 0.09375
347 6.8383666515350345 0.0414948508143425 1.0969843 0.15625
348 7.915657091140748 0.04629017915576697 1.6891674 0.1875
349 6.984865736961364 0.039026351831853386 1.5999382 0.125
350 6.724203777313233 0.03561266772449016 2.9360344 0.5
351 12.30465955734253 0.04547339230775833 1.3660302 0.1875
352 12.72134590148926 0.04825126137584447 1.5311961 0.28125
353 10.968648576736449 0.05043989084661007 3.8027358 0.28125
354 6.025180673599243 0.03648326974362135 1.465973 0.25
355 6.380128335952758 0.03235088977962733 0.8874217 0.09375
356 8.974972677230834 0.04169263429939747 1.1209384 0.09375
357 6.409092044830322 0.036027954705059526 1.9688654 0.1875
358 11.672546243667602 0.045568200200796126 2.9060738 0.28125
359 9.898238515853881 0.03674758896231651 0.71635675 0.09375
360 7.105771398544311 0.03420891519635916 0.60264456 0.0625
361 5.484556818008423 0.036075223982334134 1.7050962 0.1875
362 13.208762526512146 0.042167731747031215 2.3986318 0.3125
363 5.4893491744995115 0.03821221441030502 1.2952785 0.1875
364 7.482777214050293 0.04274770263582468 1.540404 0.125
365 6.264340543746949 0.03344257790595293 1.2561705 0.03125
366 8.284187841415406 0.0376983204856515 0.7153275 0.0625
367 7.979519653320311 0.0378980116918683 0.9064593 0.15625
368 6.136936950683593 0.034094985574483865 0.9656037 0.125
369 5.444538402557374 0.034231476858258246 0.70888186 0.21875
370 4.951897001266479 0.030681976303458213 1.3947854 0.21875
371 25.52265763282776 0.04230631142854691 0.776556 0.03125
372 12.458107805252077 0.04571587555110455 1.0516939 0.0625
373 11.061034202575684 0.04476585667580366 1.1101958 0.09375
374 6.265637397766113 0.03873496018350125 1.9434934 0.25
375 15.08014159202576 0.04011802207678556 2.3291728 0.40625
376 19.669122743606568 0.06418412663042544 2.4120805 0.125
377 9.869258880615234 0.04801135323941707 2.9832747 0.1875
378 6.546746921539307 0.041699487715959556 1.6595665 0.0625
379 7.464927816390992 0.04614568836987019 0.7466806 0.09375
380 11.658845496177674 0.03679683096706867 3.9163733 0.1875
381 6.68175311088562 0.03920355774462223 1.7533796 0.0625
382 6.128463411331177 0.0302944416180253 1.8804178 0.15625
383 5.3187642812728875 0.031824542768299574 2.4222946 0.21875
384 5.888941645622254 0.033190165646374226 0.5144237 0.0
385 5.456031656265259 0.028756788372993475 0.40840465 0.03125
386 4.777995872497558 0.02917256522923708 0.60562813 0.03125
387 18.966568803787233 0.03850244581699371 0.2553428 0.0
388 5.876829767227173 0.03429370876401663 0.5055373 0.0625
389 12.120187449455264 0.0356183772906661 1.021477 0.0
390 6.89553804397583 0.03751740232110024 0.943587 0.15625
391 6.453647255897523 0.04074829369783401 1.6542058 0.34375
392 9.73141288757324 0.03381127081811428 0.6789013 0.15625
393 5.31807472705841 0.033323070220649245 0.6618659 0.09375
394 6.105322360992432 0.03533898862078786 0.40717274 0.03125
395 6.8850791454315186 0.04080901499837637 1.2021544 0.15625
396 8.340847921371461 0.03779510781168937 2.0817032 0.21875
397 6.858351755142213 0.04037219164893031 0.74148846 0.09375
398 5.228714179992676 0.030485873855650422 1.1821591 0.15625
399 15.280779814720155 0.049862459674477576 0.51518524 0.0
400 6.8090251922607425 0.03588031344115734 1.3339763 0.09375
401 10.35553617477417 0.04167709238827229 0.47604218 0.0625
402 10.9138507604599 0.03211223613470793 0.88654244 0.0625
403 5.853838610649109 0.030482505075633527 0.965104 0.125
404 5.371800255775452 0.03126675542443991 0.920079 0.03125
405 6.087189269065857 0.028729724790900944 1.3777492 0.125
406 5.347734117507934 0.038684581965208055 0.7281896 0.0625
407 5.579848623275758 0.02714493088424206 0.48763564 0.0625
408 7.95064594745636 0.03255880381911992 1.0376371 0.0625
409 6.064573979377747 0.031320503633469346 2.3324943 0.1875
410 4.760557007789613 0.036581389233469964 2.7186317 0.25
411 4.93467457294464 0.025780990347266195 0.25824824 0.0
412 3.7354609489440915 0.02086344491690397 0.30502355 0.0
413 10.138999700546265 0.03894433826208115 0.4904449 0.0625
414 7.0882692575454715 0.035413432866334915 1.4344308 0.125
415 13.106043577194216 0.03908757157623768 0.46296674 0.0
416 12.375199818611144 0.0340748805552721 0.33440942 0.0
417 5.752180242538452 0.03704062886536122 0.8853545 0.0625
418 4.770033812522889 0.026345260068774225 1.9452896 0.53125
419 4.462522792816162 0.022590086609125138 1.1807066 0.25
420 4.865318620204925 0.02419951502233744 0.70586705 0.0625
421 4.3232990264892575 0.027966005541384217 0.6362536 0.125
422 6.690560626983643 0.026895075477659704 0.50942856 0.0
423 4.696090626716613 0.028282736614346504 1.0158217 0.09375
424 8.772590529918672 0.0273781031370163 0.9261319 0.125
425 6.247809505462647 0.027769858390092852 1.0456021 0.15625
426 18.91521134376526 0.03997593764215709 0.86266804 0.09375
427 4.898509216308595 0.030116382148116825 0.8342981 0.1875
428 5.200662612915039 0.028502511978149413 0.54869425 0.09375
429 5.617159557342529 0.02278616214171052 1.0967256 0.0625
430 8.101465654373168 0.02943976875394583 0.43459105 0.03125
431 4.2668081521987915 0.023780884686857462 0.515732 0.03125
432 5.004679799079894 0.02806313186883927 0.58821976 0.28125
433 4.194394922256469 0.032868529483675954 1.3478003 0.21875
434 4.78581178188324 0.027571845054626464 0.48068607 0.0
435 4.454178285598755 0.027645078487694267 0.45103762 0.0625
436 4.151403856277466 0.020263609103858472 0.80507743 0.03125
437 3.8225955486297605 0.022340786922723052 0.33500168 0.0625
438 4.34875020980835 0.019894914329051973 0.22872993 0.0
439 3.1248123407363892 0.020768097601830963 0.72734976 0.15625
440 16.72047090530395 0.026461543841287488 0.72163415 0.0625
441 4.115271472930909 0.02320974888280034 0.2975366 0.03125
442 4.436921453475952 0.024847223330289124 1.2236111 0.21875
443 4.5478517532348635 0.024992817826569078 0.46638632 0.03125
444 3.6368520975112917 0.025753115583211184 2.1487722 0.1875
445 4.425033414363861 0.025981052685528992 0.2708383 0.0
446 3.5546706438064577 0.02075412357226014 0.6656581 0.125
447 6.976247644424439 0.024937484227120874 1.060367 0.09375
448 7.1241374015808105 0.027331109531223773 0.49513704 0.0625
449 12.22867639064789 0.03910457957535982 0.5510838 0.03125
450 4.03623595237732 0.024775698408484457 1.1487416 0.21875
451 4.662722206115722 0.026554043963551523 0.6350348 0.03125
452 11.410557150840761 0.033716780692338945 0.6579736 0.125
453 9.667989313602448 0.02924540834501386 0.21474263 0.0
454 6.653301429748535 0.027290824241936205 0.9019896 0.09375
455 4.820703005790711 0.029060872457921508 1.1491251 0.125
456 3.4647356510162353 0.02337891859933734 2.938728 0.25
457 4.644319701194763 0.03096384443342686 4.0869045 0.125
458 4.542006945610047 0.02353255883790553 2.1340592 0.0625
459 9.74327266216278 0.030010698083788156 2.7314618 0.15625
460 3.8394116401672362 0.024737267661839722 2.605773 0.28125
461 7.5865408182144165 0.022664201445877552 5.3373613 0.40625
462 7.788702845573425 0.03556413343176246 2.9049537 0.3125
463 4.457351207733154 0.02809244664385915 1.0068291 0.1875
464 3.981218123435974 0.02508595511317253 0.49149042 0.03125
465 8.14845190048218 0.03232171311974526 1.6341497 0.25
466 7.712703633308411 0.030464553646743296 2.5828786 0.1875
467 8.228726601600647 0.02363992100581527 1.2438662 0.3125
468 4.304553151130676 0.022235524095594882 0.8221886 0.1875
469 4.121898579597473 0.02663234192878008 1.058413 0.25
470 11.14437643289566 0.035821876674890514 1.0424459 0.125
471 8.333741688728333 0.034957293048501016 1.3857007 0.1875
472 4.325987052917481 0.02479295749217272 1.371385 0.125
